,1-Gram,Frequency,2-Gram,Frequency,3-Gram,Frequency
7568,"('rookie',)",9.0,"('back', 'much')",19,,
7569,"('inlaws',)",9.0,"('food', 'without')",19,,
7570,"('thighs',)",9.0,"('flavor', 'rolls')",19,,
7571,"('retail',)",9.0,"('although', 'wasnt')",19,,
7572,"('purchases',)",9.0,"('thus', 'far')",19,,
7573,"('foresee',)",9.0,"('may', 'get')",19,,
7574,"('emptied',)",9.0,"('decor', 'restaurant')",19,,
7575,"('beet',)",9.0,"('lunch', '2')",19,,
7576,"('execute',)",9.0,"('section', 'menu')",19,,
7577,"('represented',)",9.0,"('clean', 'fresh')",19,,
7578,"('profusely',)",8.0,"('night', 'didnt')",19,,
7579,"('associates',)",8.0,"('just', 'sure')",19,,
7580,"('ashamed',)",8.0,"('well', 'still')",19,,
7581,"('remedied',)",8.0,"('will', 'leave')",19,,
7582,"('roach',)",8.0,"('biggest', 'disappointment')",19,,
7583,"('beefy',)",8.0,"('order', 'brought')",19,,
7584,"('saga',)",8.0,"('pop', 'music')",19,,
7585,"('battle',)",8.0,"('isnt', 'sushi')",19,,
7586,"('absurdly',)",8.0,"('ate', 'last')",19,,
7587,"('summarize',)",8.0,"('others', 'said')",19,,
7588,"('revisiting',)",8.0,"('point', 'just')",19,,
7589,"('splurged',)",8.0,"('like', 'soup')",19,,
7590,"('miyako',)",8.0,"('even', 'give')",19,,
7591,"('kop',)",8.0,"('sushi', 'super')",19,,
7592,"('scope',)",8.0,"('tuna', 'didnt')",19,,
7593,"('dividers',)",8.0,"('sushi', 'new')",19,,
7594,"('mandatory',)",8.0,"('time', 'youre')",19,,
7595,"('attentivei',)",8.0,"('just', 'thought')",19,,
7596,"('arguably',)",8.0,"('love', 'coming')",19,,
7597,"('hotness',)",8.0,"('decent', 'atmosphere')",19,,
7598,"('span',)",8.0,"('bar', 'order')",19,,
7599,"('intentions',)",8.0,"('rolls', 'served')",19,,
7600,"('buddakan',)",8.0,"('value', 'money')",19,,
7601,"('ratios',)",8.0,"('best', 'tasting')",19,,
7602,"('glanced',)",8.0,"('somewhat', 'disappointed')",19,,
7603,"('2007',)",8.0,"('regular', 'customer')",19,,
7604,"('depend',)",8.0,"('soup', 'miso')",19,,
7605,"('parmesan',)",8.0,"('lunch', 'since')",19,,
7606,"('2yr',)",8.0,"('wide', 'range')",19,,
7607,"('spectrum',)",8.0,"('plenty', 'time')",19,,
7608,"('ma',)",8.0,"('one', 'waitresses')",19,,
7609,"('krakken',)",8.0,"('specials', 'sushi')",19,,
7610,"('waaaaay',)",8.0,"('may', 'better')",19,,
7611,"('lookout',)",8.0,"('go', 'dont')",19,,
7612,"('lemony',)",8.0,"('experience', 'okay')",19,,
7613,"('flimsy',)",8.0,"('one', 'ordered')",19,,
7614,"('highlighted',)",8.0,"('table', 'order')",19,,
7615,"('morethe',)",8.0,"('time', 'experience')",19,,
7616,"('kfusion',)",8.0,"('decent', 'great')",19,,
7617,"('2012',)",8.0,"('think', 'theyre')",19,,
7618,"('creams',)",8.0,"('quantity', 'food')",19,,
7619,"('tentacles',)",8.0,"('order', 'im')",19,,
7620,"('decades',)",8.0,"('couple', 'different')",19,,
7621,"('socialize',)",8.0,"('place', 'fairly')",19,,
7622,"('creeped',)",8.0,"('seafood', 'restaurant')",19,,
7623,"('tools',)",8.0,"('sushi', 'enjoyed')",19,,
7624,"('dumbfounded',)",8.0,"('expensive', 'food')",19,,
7625,"('insanity',)",8.0,"('wouldnt', 'even')",19,,
7626,"('gouda',)",8.0,"('roll', 'super')",19,,
7627,"('fountains',)",8.0,"('waiter', 'told')",19,,
7628,"('sincere',)",8.0,"('back', 'hope')",19,,
7629,"('spongy',)",8.0,"('busy', 'sushi')",19,,
7630,"('goodit',)",8.0,"('food', 'unfortunately')",19,,
7631,"('honeydew',)",8.0,"('ta', 'say')",19,,
7632,"('shooting',)",8.0,"('free', 'refills')",19,,
7633,"('gathered',)",8.0,"('awhile', 'get')",19,,
7634,"('breads',)",8.0,"('another', 'thing')",19,,
7635,"('seater',)",8.0,"('fifteen', 'minutes')",19,,
7636,"('jalepeno',)",8.0,"('two', 'appetizers')",19,,
7637,"('flaws',)",8.0,"('told', 'wait')",19,,
7638,"('manger',)",8.0,"('pick', 'sushi')",19,,
7639,"('poboy',)",8.0,"('much', 'longer')",19,,
7640,"('conditions',)",8.0,"('enough', 'give')",19,,
7641,"('partys',)",8.0,"('give', 'free')",19,,
7642,"('heaters',)",8.0,"('way', 'can')",19,,
7643,"('remarked',)",8.0,"('make', 'one')",19,,
7644,"('relatives',)",8.0,"('seafood', 'sushi')",19,,
7645,"('waitressing',)",8.0,"('experience', '3')",19,,
7646,"('daytime',)",8.0,"('american', 'sushi')",19,,
7647,"('piles',)",8.0,"('mayo', 'top')",19,,
7648,"('lbs',)",8.0,"('per', 'plate')",19,,
7649,"('teen',)",8.0,"('prices', 'werent')",19,,
7650,"('george',)",8.0,"('just', 'bland')",19,,
7651,"('singer',)",8.0,"('isnt', 'terrible')",19,,
7652,"('development',)",8.0,"('super', 'salty')",19,,
7653,"('peeled',)",8.0,"('yelp', 'review')",19,,
7654,"('hookah',)",8.0,"('tables', 'occupied')",19,,
7655,"('sheep',)",8.0,"('florida', 'roll')",19,,
7656,"('chineseamerican',)",8.0,"('dream', 'roll')",19,,
7657,"('gambling',)",8.0,"('fish', 'however')",19,,
7658,"('alert',)",8.0,"('sat', 'right')",19,,
7659,"('pales',)",8.0,"('dont', 'put')",19,,
7660,"('inadequate',)",8.0,"('going', 'just')",19,,
7661,"('sushiit',)",8.0,"('roll', 'cucumber')",19,,
7662,"('recover',)",8.0,"('things', 'dont')",19,,
7663,"('wavy',)",8.0,"('went', 'ordered')",19,,
7664,"('pause',)",8.0,"('almost', '20')",19,,
7665,"('structure',)",8.0,"('bit', 'fishy')",19,,
7666,"('spilling',)",8.0,"('know', 'go')",19,,
7667,"('sweaty',)",8.0,"('scallop', 'nigiri')",19,,
7668,"('bulgolgi',)",8.0,"('chefs', 'special')",19,,
7669,"('shotgun',)",8.0,"('order', 'good')",19,,
7670,"('sheraton',)",8.0,"('come', 'lot')",19,,
7671,"('production',)",8.0,"('beef', 'pho')",19,,
7672,"('amused',)",8.0,"('got', 'drink')",19,,
7673,"('police',)",8.0,"('little', 'awkward')",19,,
7674,"('backup',)",8.0,"('expect', 'wait')",19,,
7675,"('dill',)",8.0,"('ordered', 'dinner')",19,,
7676,"('moldy',)",8.0,"('salmon', 'tempura')",19,,
7677,"('exclusively',)",8.0,"('bit', 'food')",19,,
7678,"('congested',)",8.0,"('ordered', 'large')",19,,
7679,"('feta',)",8.0,"('years', 'never')",19,,
7680,"('splattered',)",8.0,"('one', 'complaint')",19,,
7681,"('plug',)",8.0,"('doesnt', 'want')",19,,
7682,"('yelping',)",8.0,"('make', 'trip')",19,,
7683,"('glow',)",8.0,"('kept', 'coming')",19,,
7684,"('cappuccino',)",8.0,"('probably', 'like')",19,,
7685,"('grungy',)",8.0,"('makes', 'want')",19,,
7686,"('skewered',)",8.0,"('still', 'get')",19,,
7687,"('woksabi',)",8.0,"('us', 'great')",19,,
7688,"('quart',)",8.0,"('got', 'another')",19,,
7689,"('circumference',)",8.0,"('quiet', 'place')",19,,
7690,"('demands',)",8.0,"('just', 'eating')",19,,
7691,"('magnificent',)",8.0,"('terms', 'food')",19,,
7692,"('decidedly',)",8.0,"('raw', 'tuna')",19,,
7693,"('wu',)",8.0,"('quality', 'definitely')",19,,
7694,"('uncalled',)",8.0,"('just', '2')",19,,
7695,"('crime',)",8.0,"('look', 'around')",19,,
7696,"('distraction',)",8.0,"('really', 'recommend')",19,,
7697,"('browned',)",8.0,"('isnt', 'big')",19,,
7698,"('ghetto',)",8.0,"('restaurant', 'half')",19,,
7699,"('pillows',)",8.0,"('rolls', 'cut')",19,,
7700,"('series',)",8.0,"('dont', 'find')",19,,
7701,"('devoted',)",8.0,"('lot', 'like')",19,,
7702,"('starthe',)",8.0,"('havent', 'found')",19,,
7703,"('repeating',)",8.0,"('first', 'ordered')",19,,
7704,"('911',)",8.0,"('better', 'still')",19,,
7705,"('grabs',)",8.0,"('found', 'good')",19,,
7706,"('checkout',)",8.0,"('fresh', 'ive')",19,,
7707,"('assumption',)",8.0,"('noodles', 'fried')",19,,
7708,"('mart',)",8.0,"('really', 'spicy')",19,,
7709,"('joey',)",8.0,"('werent', 'really')",19,,
7710,"('montgomeryville',)",8.0,"('second', 'one')",19,,
7711,"('activities',)",8.0,"('like', 'like')",19,,
7712,"('thier',)",8.0,"('thought', 'bit')",19,,
7713,"('sardines',)",8.0,"('sashimi', 'sampler')",19,,
7714,"('thy',)",8.0,"('almost', 'empty')",19,,
7715,"('potions',)",8.0,"('menu', 'though')",19,,
7716,"('imagination',)",8.0,"('rating', 'food')",19,,
7717,"('disappointingly',)",8.0,"('chef', 'special')",19,,
7718,"('situations',)",8.0,"('18', 'gratuity')",19,,
7719,"('scam',)",8.0,"('go', 'right')",19,,
7720,"('markets',)",8.0,"('good', 'chef')",19,,
7721,"('averaging',)",8.0,"('small', 'bar')",19,,
7722,"('banquet',)",8.0,"('unfortunately', 'didnt')",19,,
7723,"('overdue',)",8.0,"('terrible', 'either')",19,,
7724,"('crisps',)",8.0,"('anything', 'bad')",19,,
7725,"('cole',)",8.0,"('well', 'dont')",19,,
7726,"('professionally',)",8.0,"('drink', 'bar')",19,,
7727,"('corny',)",8.0,"('previous', 'visits')",19,,
7728,"('yuk',)",8.0,"('salmon', 'eel')",19,,
7729,"('pow',)",8.0,"('crispy', 'chicken')",19,,
7730,"('flaw',)",8.0,"('asked', 'get')",19,,
7731,"('alarm',)",8.0,"('nigiri', 'fish')",19,,
7732,"('toban',)",8.0,"('get', 'roll')",19,,
7733,"('faith',)",8.0,"('spicy', 'just')",19,,
7734,"('camera',)",8.0,"('give', 'five')",19,,
7735,"('chock',)",8.0,"('hibachi', 'menu')",19,,
7736,"('depot',)",8.0,"('bland', 'didnt')",19,,
7737,"('8th',)",8.0,"('lots', 'food')",19,,
7738,"('panic',)",8.0,"('dish', 'really')",19,,
7739,"('hanabi',)",8.0,"('day', 'food')",19,,
7740,"('butthe',)",8.0,"('great', 'youre')",19,,
7741,"('sipping',)",8.0,"('thought', 'give')",19,,
7742,"('sends',)",8.0,"('day', 'week')",19,,
7743,"('beginner',)",8.0,"('pretty', 'quiet')",19,,
7744,"('bake',)",8.0,"('rolls', 'without')",19,,
7745,"('responses',)",8.0,"('said', 'well')",19,,
7746,"('anna',)",8.0,"('eel', 'cucumber')",19,,
7747,"('roulette',)",8.0,"('nice', 'great')",19,,
7748,"('debated',)",8.0,"('extremely', 'good')",19,,
7749,"('charts',)",8.0,"('want', 'return')",19,,
7750,"('citrusy',)",8.0,"('actually', 'like')",19,,
7751,"('spotted',)",8.0,"('prompt', 'service')",19,,
7752,"('exchanged',)",8.0,"('even', 'sushi')",19,,
7753,"('expertise',)",8.0,"('san', 'diego')",19,,
7754,"('relieved',)",8.0,"('enjoyed', 'much')",19,,
7755,"('youthe',)",8.0,"('get', 'refill')",18,,
7756,"('commit',)",8.0,"('pretty', 'extensive')",18,,
7757,"('grandmother',)",8.0,"('low', 'lighting')",18,,
7758,"('sorted',)",8.0,"('free', 'dessert')",18,,
7759,"('scent',)",8.0,"('tastes', 'great')",18,,
7760,"('input',)",8.0,"('pork', 'chicken')",18,,
7761,"('fortyfive',)",8.0,"('might', 'best')",18,,
7762,"('oolong',)",8.0,"('dinner', 'can')",18,,
7763,"('soundtrack',)",8.0,"('overall', 'though')",18,,
7764,"('sachi',)",8.0,"('like', 'taste')",18,,
7765,"('euclid',)",8.0,"('just', 'everything')",18,,
7766,"('mondaythursday',)",8.0,"('times', 'good')",18,,
7767,"('tablesthe',)",8.0,"('still', 'give')",18,,
7768,"('aloof',)",8.0,"('510', 'minutes')",18,,
7769,"('wellpriced',)",8.0,"('think', 'quality')",18,,
7770,"('penalty',)",8.0,"('hibachi', 'area')",18,,
7771,"('crumb',)",8.0,"('reason', 'place')",18,,
7772,"('ciccio',)",8.0,"('appetizers', 'got')",18,,
7773,"('tears',)",8.0,"('fresh', 'vegetables')",18,,
7774,"('joto',)",8.0,"('rice', 'isnt')",18,,
7775,"('mediocrei',)",8.0,"('quite', 'often')",18,,
7776,"('national',)",8.0,"('seafood', 'pancake')",18,,
7777,"('peeved',)",8.0,"('much', 'cheaper')",18,,
7778,"('crunchier',)",8.0,"('nicely', 'presented')",18,,
7779,"('buildyourown',)",8.0,"('salmon', 'tasted')",18,,
7780,"('poked',)",8.0,"('honestly', 'didnt')",18,,
7781,"('overthetop',)",8.0,"('price', 'ordered')",18,,
7782,"('oatmeal',)",8.0,"('halfprice', 'sushi')",18,,
7783,"('krispy',)",8.0,"('tempura', 'banana')",18,,
7784,"('demanding',)",8.0,"('review', 'service')",18,,
7785,"('rt',)",8.0,"('restaurant', 'still')",18,,
7786,"('novice',)",8.0,"('experience', 'however')",18,,
7787,"('idiots',)",8.0,"('opted', 'sit')",18,,
7788,"('bari',)",8.0,"('garden', 'salad')",18,,
7789,"('etcthe',)",8.0,"('came', 'food')",18,,
7790,"('sneeze',)",8.0,"('sushi', '1')",18,,
7791,"('oblivious',)",8.0,"('know', 'wasnt')",18,,
7792,"('waist',)",8.0,"('though', 'menu')",18,,
7793,"('amidst',)",8.0,"('let', 'alone')",18,,
7794,"('weds',)",8.0,"('quality', 'average')",18,,
7795,"('oc',)",8.0,"('back', 'nice')",18,,
7796,"('eww',)",8.0,"('someone', 'come')",18,,
7797,"('scalding',)",8.0,"('three', 'half')",18,,
7798,"('vampire',)",8.0,"('though', 'id')",18,,
7799,"('meter',)",8.0,"('around', '6')",18,,
7800,"('produced',)",8.0,"('exactly', 'like')",18,,
7801,"('progressed',)",8.0,"('better', 'selection')",18,,
7802,"('faced',)",8.0,"('try', 'really')",18,,
7803,"('granddaughter',)",8.0,"('great', 'portions')",18,,
7804,"('ammonia',)",8.0,"('soup', 'got')",18,,
7805,"('saddened',)",8.0,"('said', 'never')",18,,
7806,"('matane',)",8.0,"('will', 'satisfy')",18,,
7807,"('reused',)",8.0,"('whole', 'roll')",18,,
7808,"('deterred',)",8.0,"('3', 'hours')",18,,
7809,"('1150',)",8.0,"('fish', 'always')",18,,
7810,"('detracted',)",8.0,"('fun', 'time')",18,,
7811,"('sue',)",8.0,"('roll', 'dynamite')",18,,
7812,"('malibu',)",8.0,"('delivered', 'table')",18,,
7813,"('pointless',)",8.0,"('5', 'sushi')",18,,
7814,"('hirosaki',)",8.0,"('date', 'place')",18,,
7815,"('selective',)",8.0,"('know', 'dont')",18,,
7816,"('rescue',)",8.0,"('sashimi', 'roll')",18,,
7817,"('cassie',)",8.0,"('seats', 'bar')",18,,
7818,"('decrease',)",8.0,"('noodles', 'veggies')",18,,
7819,"('skilled',)",8.0,"('may', 'bit')",18,,
7820,"('weeds',)",8.0,"('place', 'several')",18,,
7821,"('offthe',)",8.0,"('delivery', 'order')",18,,
7822,"('activity',)",8.0,"('roll', 'another')",18,,
7823,"('expects',)",8.0,"('fresh', 'sashimi')",18,,
7824,"('selfserve',)",8.0,"('like', 'half')",18,,
7825,"('007',)",8.0,"('50', 'minutes')",18,,
7826,"('dusting',)",8.0,"('eating', 'raw')",18,,
7827,"('finest',)",8.0,"('ordered', 'seaweed')",18,,
7828,"('port',)",8.0,"('different', 'one')",18,,
7829,"('prize',)",8.0,"('ok', 'prices')",18,,
7830,"('womans',)",8.0,"('love', 'see')",18,,
7831,"('chilli',)",8.0,"('rather', 'eat')",18,,
7832,"('winning',)",8.0,"('attention', 'us')",18,,
7833,"('displeasure',)",8.0,"('one', 'last')",18,,
7834,"('refreshed',)",8.0,"('also', 'included')",18,,
7835,"('corned',)",8.0,"('price', 'wise')",18,,
7836,"('uptight',)",8.0,"('saw', 'place')",18,,
7837,"('overstuffed',)",8.0,"('service', 'spotty')",18,,
7838,"('arts',)",8.0,"('say', 'bad')",18,,
7839,"('dripped',)",8.0,"('tables', 'seated')",18,,
7840,"('contrary',)",8.0,"('restaurants', 'serve')",18,,
7841,"('altho',)",8.0,"('heard', 'many')",18,,
7842,"('th',)",8.0,"('price', 'much')",18,,
7843,"('addiction',)",8.0,"('dinner', 'family')",18,,
7844,"('199',)",8.0,"('get', 'fresh')",18,,
7845,"('kiddos',)",8.0,"('probably', 'worth')",18,,
7846,"('hikari',)",8.0,"('think', 'come')",18,,
7847,"('frank',)",8.0,"('broth', 'tasty')",18,,
7848,"('swears',)",8.0,"('nice', 'time')",18,,
7849,"('jaw',)",8.0,"('salad', 'little')",18,,
7850,"('bul',)",8.0,"('sushi', 'reasonably')",18,,
7851,"('625',)",8.0,"('say', 'little')",18,,
7852,"('sporting',)",8.0,"('stop', 'lunch')",18,,
7853,"('susan',)",8.0,"('side', 'also')",18,,
7854,"('remarkably',)",8.0,"('said', 'okay')",18,,
7855,"('twin',)",8.0,"('flavor', 'bit')",18,,
7856,"('inbetween',)",8.0,"('food', 'alone')",18,,
7857,"('lied',)",8.0,"('bar', 'next')",18,,
7858,"('exorbitant',)",8.0,"('thai', 'dish')",18,,
7859,"('bless',)",8.0,"('place', 'almost')",18,,
7860,"('bronzizzle',)",8.0,"('plates', 'sushi')",18,,
7861,"('furikake',)",8.0,"('grouper', 'sandwich')",18,,
7862,"('periodically',)",8.0,"('time', 'gave')",18,,
7863,"('allucaneat',)",8.0,"('soup', 'chicken')",18,,
7864,"('approaching',)",8.0,"('food', 'say')",18,,
7865,"('demographic',)",8.0,"('like', 'two')",18,,
7866,"('engagement',)",8.0,"('order', 'never')",18,,
7867,"('itas',)",8.0,"('service', 'pleasant')",18,,
7868,"('volumes',)",8.0,"('order', 'every')",18,,
7869,"('4stars',)",8.0,"('ill', 'pass')",18,,
7870,"('adorned',)",8.0,"('topped', 'salmon')",18,,
7871,"('banner',)",8.0,"('kids', 'love')",18,,
7872,"('wendys',)",8.0,"('great', 'probably')",18,,
7873,"('declining',)",8.0,"('well', 'however')",18,,
7874,"('disappointedthe',)",8.0,"('seated', 'within')",18,,
7875,"('serene',)",8.0,"('area', 'service')",18,,
7876,"('cutlets',)",8.0,"('ever', 'get')",18,,
7877,"('hesitation',)",8.0,"('said', 'pretty')",18,,
7878,"('dismissive',)",8.0,"('menu', 'decided')",18,,
7879,"('cereal',)",8.0,"('get', 'dinner')",18,,
7880,"('perception',)",8.0,"('fresh', 'place')",18,,
7881,"('contemplating',)",8.0,"('sushi', 'going')",18,,
7882,"('quarantine',)",8.0,"('can', 'even')",18,,
7883,"('phl',)",8.0,"('food', 'absolutely')",18,,
7884,"('impolite',)",8.0,"('just', 'fresh')",18,,
7885,"('benchmark',)",8.0,"('food', 'choices')",18,,
7886,"('stares',)",8.0,"('moved', 'area')",18,,
7887,"('partition',)",8.0,"('food', 'subpar')",18,,
7888,"('gay',)",8.0,"('hard', 'make')",18,,
7889,"('genius',)",8.0,"('outside', 'food')",18,,
7890,"('ninki',)",8.0,"('portion', 'fish')",18,,
7891,"('230pm',)",8.0,"('white', 'meat')",18,,
7892,"('trees',)",8.0,"('order', 'fried')",18,,
7893,"('crouching',)",8.0,"('however', 'took')",18,,
7894,"('negamaki',)",8.0,"('experience', 'ok')",18,,
7895,"('sidethe',)",8.0,"('now', 'think')",18,,
7896,"('taos',)",8.0,"('hoping', 'just')",18,,
7897,"('signing',)",8.0,"('massaman', 'curry')",18,,
7898,"('1200',)",8.0,"('got', 'chance')",18,,
7899,"('revise',)",8.0,"('teriyaki', 'lunch')",18,,
7900,"('devil',)",8.0,"('good', 'hard')",18,,
7901,"('poppers',)",8.0,"('salad', 'nice')",18,,
7902,"('weirded',)",8.0,"('best', 'either')",18,,
7903,"('elephant',)",8.0,"('shrimp', 'vegetables')",18,,
7904,"('anticipate',)",8.0,"('better', 'prices')",18,,
7905,"('dank',)",8.0,"('heard', 'lot')",18,,
7906,"('balcony',)",8.0,"('bland', 'sushi')",18,,
7907,"('clump',)",8.0,"('really', 'bland')",18,,
7908,"('usa',)",8.0,"('sushi', 'conveyor')",18,,
7909,"('aggressively',)",8.0,"('thai', 'pretty')",18,,
7910,"('avail',)",8.0,"('roll', 'fantastic')",18,,
7911,"('yielded',)",8.0,"('sushi', 'disappointed')",18,,
7912,"('flexible',)",8.0,"('bad', 'choice')",18,,
7913,"('lsu',)",8.0,"('fish', 'decent')",18,,
7914,"('milkshake',)",8.0,"('experience', 'average')",18,,
7915,"('busyi',)",8.0,"('plan', 'going')",18,,
7916,"('jjigae',)",8.0,"('fairly', 'priced')",18,,
7917,"('sneaky',)",8.0,"('bit', 'pricier')",18,,
7918,"('notthe',)",8.0,"('plus', 'tip')",18,,
7919,"('starved',)",8.0,"('one', 'food')",18,,
7920,"('docked',)",8.0,"('small', 'shrimp')",18,,
7921,"('departure',)",8.0,"('rolls', 'way')",18,,
7922,"('revisited',)",8.0,"('thing', 'going')",18,,
7923,"('alway',)",8.0,"('favorite', 'things')",18,,
7924,"('communicated',)",8.0,"('updated', 'review')",18,,
7925,"('carrollwood',)",8.0,"('good', 'soup')",18,,
7926,"('reliably',)",8.0,"('yelp', 'app')",18,,
7927,"('slowness',)",8.0,"('45', 'mins')",18,,
7928,"('junk',)",8.0,"('us', 'rolls')",18,,
7929,"('hostesswaitress',)",8.0,"('fairly', 'small')",18,,
7930,"('mysteriously',)",8.0,"('local', 'place')",18,,
7931,"('venues',)",8.0,"('several', 'items')",18,,
7932,"('lolthe',)",8.0,"('gets', 'busy')",18,,
7933,"('itemized',)",8.0,"('rice', 'dont')",18,,
7934,"('baja',)",8.0,"('can', 'pick')",18,,
7935,"('counts',)",8.0,"('hopefully', 'can')",18,,
7936,"('dismissed',)",8.0,"('larger', 'group')",18,,
7937,"('abc',)",8.0,"('now', 'thats')",18,,
7938,"('kj',)",8.0,"('appetizers', 'drinks')",18,,
7939,"('mop',)",8.0,"('around', 'bar')",18,,
7940,"('reappear',)",8.0,"('rolls', '5')",18,,
7941,"('panels',)",8.0,"('came', 'birthday')",18,,
7942,"('cubed',)",8.0,"('recommend', 'anyone')",18,,
7943,"('weakest',)",8.0,"('service', 'nothing')",18,,
7944,"('mics',)",8.0,"('egg', 'top')",18,,
7945,"('waive',)",8.0,"('sat', 'patio')",18,,
7946,"('downthe',)",8.0,"('rice', 'seaweed')",18,,
7947,"('curtain',)",8.0,"('rice', 'even')",18,,
7948,"('arena',)",8.0,"('unagi', 'sauce')",18,,
7949,"('rb',)",8.0,"('scallion', 'pancakes')",18,,
7950,"('liquidy',)",8.0,"('cant', 'believe')",18,,
7951,"('reccomend',)",8.0,"('always', 'love')",18,,
7952,"('hunks',)",8.0,"('however', 'place')",18,,
7953,"('cashed',)",8.0,"('left', 'restaurant')",18,,
7954,"('zaru',)",8.0,"('place', 'enjoy')",18,,
7955,"('reviewthe',)",8.0,"('place', 'ill')",18,,
7956,"('isthe',)",8.0,"('wearing', 'masks')",18,,
7957,"('lifted',)",8.0,"('cooked', 'properly')",18,,
7958,"('bypass',)",8.0,"('friends', 'food')",18,,
7959,"('waiterwaitress',)",8.0,"('able', 'enjoy')",18,,
7960,"('spotless',)",8.0,"('totally', 'worth')",18,,
7961,"('cob',)",8.0,"('wasnt', 'disappointed')",18,,
7962,"('hwae',)",8.0,"('wait', '45')",18,,
7963,"('polish',)",8.0,"('guess', 'good')",18,,
7964,"('billed',)",8.0,"('sushi', 'terrible')",18,,
7965,"('princess',)",8.0,"('rolls', 'dinner')",18,,
7966,"('7th',)",8.0,"('sushi', 'lots')",18,,
7967,"('circling',)",8.0,"('theres', 'something')",18,,
7968,"('enoki',)",8.0,"('restaurant', 'looked')",18,,
7969,"('hohum',)",8.0,"('wouldnt', 'eat')",18,,
7970,"('nephews',)",8.0,"('selection', 'menu')",18,,
7971,"('cruise',)",8.0,"('party', 'two')",18,,
7972,"('map',)",8.0,"('soup', 'rice')",18,,
7973,"('crispiness',)",8.0,"('went', 'one')",18,,
7974,"('pump',)",8.0,"('high', 'get')",18,,
7975,"('competitor',)",8.0,"('duck', 'sauce')",18,,
7976,"('spelling',)",8.0,"('us', 'well')",18,,
7977,"('sriacha',)",8.0,"('black', 'bean')",18,,
7978,"('wimpy',)",8.0,"('around', '7pm')",18,,
7979,"('angle',)",8.0,"('one', 'special')",18,,
7980,"('laptop',)",8.0,"('thats', 'thing')",18,,
7981,"('tei',)",8.0,"('back', 'due')",18,,
7982,"('motion',)",8.0,"('really', 'got')",18,,
7983,"('friggin',)",8.0,"('portion', 'good')",18,,
7984,"('nonalcoholic',)",8.0,"('3', 'orders')",18,,
7985,"('cloudy',)",8.0,"('bar', 'bar')",18,,
7986,"('eyebrows',)",8.0,"('experience', 'pretty')",18,,
7987,"('seminole',)",8.0,"('poor', 'customer')",18,,
7988,"('perplexed',)",8.0,"('spot', 'good')",18,,
7989,"('malay',)",8.0,"('food', 'awesome')",18,,
7990,"('blandness',)",8.0,"('order', 'ive')",18,,
7991,"('com',)",8.0,"('main', 'issue')",18,,
7992,"('drawbacks',)",8.0,"('different', 'story')",18,,
7993,"('disappointedi',)",8.0,"('restaurant', 'made')",18,,
7994,"('eternity',)",8.0,"('make', 'experience')",18,,
7995,"('spoonfuls',)",8.0,"('ramen', 'ok')",18,,
7996,"('itits',)",8.0,"('pretty', 'awful')",18,,
7997,"('microphones',)",8.0,"('ordered', 'got')",18,,
7998,"('suchi',)",8.0,"('japanese', 'hibachi')",18,,
7999,"('haven',)",8.0,"('flavor', 'great')",18,,
8000,"('josh',)",8.0,"('table', 'also')",18,,
8001,"('amazingthe',)",8.0,"('reason', 'came')",18,,
8002,"('napa',)",8.0,"('servers', 'seemed')",18,,
8003,"('prepares',)",8.0,"('food', 'chinese')",18,,
8004,"('farm',)",8.0,"('beef', 'good')",18,,
8005,"('northwest',)",8.0,"('act', 'like')",18,,
8006,"('ambitious',)",8.0,"('first', 'let')",18,,
8007,"('mainstream',)",8.0,"('us', 'getting')",18,,
8008,"('coaster',)",8.0,"('close', 'proximity')",18,,
8009,"('mellow',)",8.0,"('even', 'good')",18,,
8010,"('pitchers',)",8.0,"('rice', 'fresh')",18,,
8011,"('scratched',)",8.0,"('better', 'can')",18,,
8012,"('patties',)",8.0,"('nice', 'outdoor')",18,,
8013,"('forthe',)",8.0,"('asian', 'dishes')",18,,
8014,"('scheme',)",8.0,"('2', '12')",18,,
8015,"('squirted',)",8.0,"('expected', 'sushi')",18,,
8016,"('ping',)",8.0,"('bit', 'confused')",18,,
8017,"('abruptly',)",8.0,"('service', 'wait')",18,,
8018,"('dramatic',)",8.0,"('times', 'usually')",18,,
8019,"('legitimate',)",8.0,"('hour', 'got')",18,,
8020,"('nashvilles',)",8.0,"('noodles', 'soup')",18,,
8021,"('kings',)",8.0,"('youre', 'hurry')",18,,
8022,"('gorge',)",8.0,"('different', 'server')",18,,
8023,"('overdo',)",8.0,"('since', 'ordered')",18,,
8024,"('aycd',)",8.0,"('pretty', 'long')",18,,
8025,"('odds',)",8.0,"('chef', 'put')",18,,
8026,"('mesa',)",8.0,"('want', 'great')",18,,
8027,"('sporadic',)",8.0,"('tempura', 'chicken')",18,,
8028,"('miyagi',)",8.0,"('will', 'improve')",18,,
8029,"('le',)",8.0,"('places', 'better')",18,,
8030,"('observe',)",8.0,"('go', 'great')",18,,
8031,"('immaculate',)",8.0,"('dinner', 'rush')",18,,
8032,"('ox',)",8.0,"('nothing', 'complain')",18,,
8033,"('outlet',)",8.0,"('tuna', 'pizza')",18,,
8034,"('goose',)",8.0,"('wait', 'try')",18,,
8035,"('inevitable',)",8.0,"('didnt', 'charge')",18,,
8036,"('bugged',)",8.0,"('sushi', 'bland')",18,,
8037,"('channelside',)",8.0,"('spent', 'time')",18,,
